"","spp","NomConc","Phase","fishID","DateTime","Intercept","Slope","Slope.hour","r2","BaroP","Salinity","Temp","Time.m","O2.sat","sat100.mgO2perL","sat100.mgO2permL","date","chamber","volume.ml","treatment","weight.g","length.mm","hPa","mmHg","round","notes","sat100.mgO2","mgO2","mgO2hpos","mass.specific.mgO2ghr","Contam","CalcConc"
"542","WS",10,"M11","ws_049",2021-06-30 10:34:39,0.48409888239275,-0.00248138304394515,-0.148882982636709,0.995639317565369,1011.9,4,18.54,119,98.73,9.12092960780845,0.00912092960780845,2021-06-30,1,21.3905,"yellow",0.4752,45.8,1011.92,759,"1","",0.190766979026196,0.188344238392563,0.148882982636709,0.313305939892064,"Fipronil",8.3
"543","WS",10,"M12","ws_078",2021-07-01 10:37:56,0.624487648193955,-0.00311270535190428,-0.186762321114257,0.993670029237668,1011.9,4,18.25,141.483333333333,100.16,9.17456417962548,0.00917456417962548,2021-07-01,6,20.7109,"yellow",0.7241,51.43,1014.85,761.2,"1","",0.183370179345339,0.183663571632291,0.186762321114257,0.257923382287332,"Fipronil",8.3
"544","WS",10,"M6","ws_107",2021-07-02 12:45:32,0.365664533294811,-0.00202465516655842,-0.121479309993505,0.987312451325316,1014.2,4,18.61,85.9833333333333,99.61,9.12921959519488,0.00912921959519488,2021-07-02,3,21.4652,"yellow",0.5385,49.21,1014.18,760.7,"2","",0.191044439702765,0.190299366387924,0.121479309993505,0.225588319393696,"Fipronil",8.3
"545","WS",10,"M7","ws_116",2021-07-02 15:43:34,0.403341096408996,-0.00279167616751209,-0.167500570050726,0.985968186779068,1014.2,4,18.93,78.4833333333333,96.4,9.07073821018779,0.00907073821018779,2021-07-02,4,21.4921,"yellow",0.6236,52.88,1014.18,760.7,"3","",0.189292700339304,0.182478163127089,0.167500570050726,0.268602581864537,"Fipronil",8.3
"546","WS",10,"M5","ws_020",2021-06-28 15:57:19,0.346292364842398,-0.00231397771002767,-0.13883866260166,0.990149785653305,1010.2,4,19.25,69.4,97.56,8.97660715230193,0.00897660715230193,2021-06-28,4,21.4921,"yellow",0.5038,47.34,1010.18,757.7,"3","",0.188403723894659,0.183806673031629,0.13883866260166,0.275582895199802,"Fipronil",8.3
"547","WS",10,"M4","ws_116",2021-07-02 15:06:04,0.303911322950194,-0.00292940342365852,-0.175764205419511,0.98636100848001,1014.2,4,18.81,40.9833333333333,96.12,9.09258668350801,0.00909258668350801,2021-07-02,4,21.4921,"yellow",0.6236,52.88,1014.18,760.7,"3","",0.189748645204787,0.182386397770841,0.175764205419511,0.281854081814483,"Fipronil",8.3
"548","WS",10,"M5","ws_093",2021-07-01 15:09:44,0.388559570208529,-0.00302519405942566,-0.181511643565539,0.985226405967996,1014.8,4,18.77,65.9833333333333,99.21,9.10539185036849,0.00910539185036849,2021-07-01,5,21.4825,"yellow",0.563,49.13,1014.85,761.2,"3","",0.190480244813784,0.188975450879755,0.181511643565539,0.322400787860638,"Fipronil",8.3
"549","WS",10,"M7","ws_020",2021-06-28 16:28:19,0.405601712963281,-0.00218773917819175,-0.131264350691505,0.989206073825396,1010.2,4,19.2,100.4,97.83,8.98555746582967,0.00898555746582967,2021-06-28,4,21.4921,"yellow",0.5038,47.34,1010.18,757.7,"3","",0.188591575760073,0.184499138566079,0.131264350691505,0.260548532535738,"Fipronil",8.3
"550","WS",10,"M1","ws_060",2021-06-30 11:46:49,0.232749292643983,-0.00556828962830106,-0.334097377698064,0.996568994090261,1011.9,4,18.69,7.98333333333333,98.13,9.09341645718828,0.00909341645718829,2021-06-30,4,21.4921,"yellow",0.5906,49.63,1011.92,759,"2","",0.190066044079921,0.186511809055626,0.334097377698064,0.565691462407829,"Fipronil",8.3
"551","WS",10,"M4","ws_078",2021-07-01 08:43:56,0.306689937054011,-0.00442954798155217,-0.26577287889313,0.992424974211098,1011.9,4,18.13,27.4833333333333,100.28,9.19693023284563,0.00919693023284563,2021-07-01,6,20.7109,"yellow",0.7241,51.43,1014.85,761.2,"1","",0.183817205177839,0.184331893352337,0.26577287889313,0.367038915748005,"Fipronil",8.3
"552","WS",10,"M9","ws_044",2021-06-29 16:12:19,0.526743311744625,-0.0029085303187985,-0.17451181912791,0.971709123059055,1009.9,4,19.05,116.983333333333,97.8,9.00977235918381,0.00900977235918381,2021-06-29,4,21.4921,"yellow",0.539,47.42,1009.92,757.5,"3","",0.188782661219214,0.184629442672392,0.17451181912791,0.323769608771632,"Fipronil",8.3
"553","WS",10,"M6","ws_088",2021-07-01 12:35:34,0.381707295200878,-0.00247441837739988,-0.148465102643993,0.973973858478177,1014.8,4,18.46,75.4833333333333,99.57,9.1624080434604,0.0091624080434604,2021-07-01,8,21.6943,"yellow",0.434,47.31,1014.85,761.2,"2","",0.194795543726381,0.193957922888358,0.148465102643993,0.342085489963118,"Fipronil",8.3
"554","WS",10,"M6","ws_078",2021-07-01 09:11:56,0.376802834422628,-0.00349469433660705,-0.209681660196423,0.996817933373786,1011.9,4,18.15,55.4833333333333,99.17,9.19319549579538,0.00919319549579538,2021-07-01,6,20.7109,"yellow",0.7241,51.43,1014.85,761.2,"1","",0.183742559735363,0.18221749648956,0.209681660196423,0.289575556133715,"Fipronil",8.3
"555","WS",10,"M10","ws_078",2021-07-01 10:08:56,0.558805310080433,-0.00332406113584891,-0.199443668150935,0.993809197667154,1011.9,4,18.21,112.483333333333,100,9.18200824507207,0.00918200824507207,2021-07-01,6,20.7109,"yellow",0.7241,51.43,1014.85,761.2,"1","",0.183518962392606,0.183518962392606,0.199443668150935,0.275436636032226,"Fipronil",8.3
"556","WS",10,"M5","ws_060",2021-06-30 12:43:49,0.458570973915504,-0.0041887657778849,-0.251325946673094,0.991463467947245,1011.9,4,18.71,64.9833333333333,97.36,9.08975972410251,0.00908975972410251,2021-06-30,4,21.4921,"yellow",0.5906,49.63,1011.92,759,"2","",0.189989612873329,0.184973887093473,0.251325946673094,0.425543424776658,"Fipronil",8.3
"557","WS",10,"M4","ws_060",2021-06-30 12:29:49,0.360846633727535,-0.00339230323919496,-0.203538194351698,0.990882926069243,1011.9,4,18.72,50.9833333333333,98.27,9.08793238521177,0.00908793238521177,2021-06-30,4,21.4921,"yellow",0.5906,49.63,1011.92,759,"2","",0.189951418749504,0.186665259205137,0.203538194351698,0.344629519728577,"Fipronil",8.3
"558","WS",10,"M1","ws_093",2021-07-01 14:12:44,0.222042746027475,-0.00369154243195274,-0.221492545917164,0.996040742755227,1014.8,4,18.64,8.98333333333333,98.95,9.12922108165152,0.00912922108165152,2021-07-01,5,21.4825,"yellow",0.563,49.13,1014.85,761.2,"3","",0.190978740417609,0.188973463643224,0.221492545917164,0.393414824009173,"Fipronil",8.3
"559","WS",10,"M7","ws_026",2021-06-29 09:45:35,0.311119619872252,-0.00162069405802189,-0.0972416434813133,0.974918749582427,1009.9,4,18.22,72.8833333333333,100.3,9.16162008753392,0.00916162008753392,2021-06-29,2,21.3196,"yellow",0.4059,42.21,1009.92,757.5,"1","",0.191603374024658,0.192178184146732,0.0972416434813133,0.239570444644773,"Fipronil",8.3
"560","WS",10,"M5","ws_078",2021-07-01 08:57:56,0.347633421613894,-0.00397148806140186,-0.238289283684111,0.996094456876051,1011.9,4,18.14,41.4833333333333,98.83,9.19506251051145,0.00919506251051145,2021-07-01,6,20.7109,"yellow",0.7241,51.43,1014.85,761.2,"1","",0.18377987538509,0.181629650843085,0.238289283684111,0.329083391360463,"Fipronil",8.3
"561","WS",10,"M9","ws_116",2021-07-02 16:08:34,0.465374252917399,-0.00272494833005037,-0.163496899803022,0.984694618129595,1014.2,4,18.99,103.483333333333,96.03,9.0598506248157,0.0090598506248157,2021-07-02,4,21.4921,"yellow",0.6236,52.88,1014.18,760.7,"3","",0.189065492763966,0.181559592701237,0.163496899803022,0.262182328099779,"Fipronil",8.3
"562","WS",10,"M9","ws_026",2021-06-29 10:11:35,0.365639344315178,-0.00174735233594231,-0.104841140156539,0.983875438438705,1009.9,4,18.28,98.8833333333333,100.32,9.15048347811351,0.00915048347811351,2021-06-29,2,21.3196,"yellow",0.4059,42.21,1009.92,757.5,"1","",0.191370466316223,0.191982851808434,0.104841140156539,0.258293028225028,"Fipronil",8.3
"563","WS",10,"M8","ws_116",2021-07-02 15:56:04,0.420914634347378,-0.00260725826074302,-0.156435495644581,0.981636749556637,1014.2,4,18.95,90.9833333333333,96.4,9.06710630748998,0.00906710630748998,2021-07-02,4,21.4921,"yellow",0.6236,52.88,1014.18,760.7,"3","",0.189216907977855,0.182405099290652,0.156435495644581,0.250858716556416,"Fipronil",8.3
"564","WS",10,"M3","ws_116",2021-07-02 14:54:04,0.280800203120261,-0.00340820150003407,-0.204492090002044,0.991429872737326,1014.2,4,18.78,28.9833333333333,94.94,9.09806413517954,0.00909806413517954,2021-07-02,4,21.4921,"yellow",0.6236,52.88,1014.18,760.7,"3","",0.189862951404994,0.180255886063902,0.204492090002044,0.327921889034709,"Fipronil",8.3
"565","WS",100,"M5","ws_021",2021-06-28 15:57:19,0.267641430125045,-0.00111684545497556,-0.0670107272985337,0.986930897191498,1010.2,4,19.25,69.4,99.54,8.97660715230193,0.00897660715230193,2021-06-28,5,21.4825,"red",0.2792,37.84,1010.18,757.7,"3","",0.190333694432403,0.189458159438014,0.0670107272985337,0.240009768261224,"Fipronil",64.17
"566","WS",100,"M8","ws_009",2021-06-28 13:53:10,0.344580336353801,-0.00149078021868679,-0.0894468131212076,0.995498822186171,1010.2,4,19.55,104.983333333333,99.41,8.92325146740134,0.00892325146740134,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188683936928495,0.187570701700617,0.0894468131212076,0.364642532088086,"Fipronil",64.17
"567","WS",100,"M7","ws_052",2021-06-30 09:38:39,0.392333101505178,-0.00320521732474646,-0.192313039484788,0.986880569899406,1011.9,4,18.45,63,98.61,9.13751211520563,0.00913751211520563,2021-06-30,4,21.4921,"red",0.4932,47.35,1011.92,759,"1","",0.191877703155992,0.189210603082123,0.192313039484788,0.389929114932659,"Fipronil",64.17
"568","WS",100,"M10","ws_087",2021-07-01 13:29:34,0.609672468322198,-0.00324057939306612,-0.194434763583967,0.98670704896453,1014.8,4,18.52,129.483333333333,98.93,9.15132074689194,0.00915132074689194,2021-07-01,7,21.359,"red",0.4867,44.8,1014.85,761.2,"2","",0.191009112025353,0.188965314526681,0.194434763583967,0.399496124068148,"Fipronil",64.17
"569","WS",100,"M6","ws_021",2021-06-28 16:12:49,0.285334694874734,-0.00112256060359242,-0.0673536362155452,0.991326053105903,1010.2,4,19.23,84.9,99.67,8.98018528704927,0.00898018528704927,2021-06-28,5,21.4825,"red",0.2792,37.84,1010.18,757.7,"3","",0.190409562696892,0.189781211139992,0.0673536362155452,0.241237952061408,"Fipronil",64.17
"570","WS",100,"M9","ws_009",2021-06-28 14:07:10,0.358378630051777,-0.00143237170134302,-0.0859423020805812,0.993667212016388,1010.2,4,19.56,118.983333333333,99.39,8.92148309369303,0.00892148309369303,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188646544312758,0.18749580039245,0.0859423020805812,0.350355899227808,"Fipronil",64.17
"571","WS",100,"M8","ws_021",2021-06-28 16:43:49,0.337629930310095,-0.00127305148904673,-0.0763830893428038,0.993993440129296,1010.2,4,19.18,115.9,99.67,8.98914224065476,0.00898914224065476,2021-06-28,5,21.4825,"red",0.2792,37.84,1010.18,757.7,"3","",0.190599479671275,0.18997050138836,0.0763830893428038,0.273578400224942,"Fipronil",64.17
"572","WS",100,"M4","ws_009",2021-06-28 12:57:10,0.267770785010878,-0.00161632189059733,-0.09697931343584,0.995937281692033,1010.2,4,19.49,48.9833333333333,99.49,8.93387539524982,0.00893387539524982,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188908582007636,0.187945148239398,0.09697931343584,0.395349830557848,"Fipronil",64.17
"573","WS",100,"M5","ws_041",2021-06-29 15:18:19,0.437594715253015,-0.00404616378282429,-0.242769826969457,0.996500508525879,1009.9,4,18.99,62.9833333333333,97.03,9.02059179432905,0.00902059179432905,2021-06-29,1,21.3905,"red",0.6444,50.57,1009.92,757.5,"3","",0.18714209942433,0.181583979071427,0.242769826969457,0.376737782385874,"Fipronil",64.17
"574","WS",100,"M9","ws_083",2021-07-01 13:16:04,0.47302624211175,-0.00245498490620068,-0.147299094372041,0.970059443830896,1014.8,4,18.51,115.983333333333,97.64,9.15316689090711,0.00915316689090711,2021-07-01,3,21.4652,"red",0.6248,48.56,1014.85,761.2,"2","",0.190755659273261,0.186253825714412,0.147299094372041,0.235753992272792,"Fipronil",64.17
"575","WS",100,"M5","ws_052",2021-06-30 09:11:58,0.321144055341385,-0.00355106516702566,-0.213063910021539,0.993656545953145,1011.9,4,18.43,36.3166666666667,99.38,9.14120475450903,0.00914120475450903,2021-06-30,4,21.4921,"red",0.4932,47.35,1011.92,759,"1","",0.19195524451946,0.190765122003439,0.213063910021539,0.432003061681953,"Fipronil",64.17
"576","WS",100,"M7","ws_021",2021-06-28 16:28:19,0.308459044750063,-0.00117416246956553,-0.0704497481739318,0.985111522601541,1010.2,4,19.2,100.4,99.63,8.98555746582967,0.00898555746582967,2021-06-28,5,21.4825,"red",0.2792,37.84,1010.18,757.7,"3","",0.190523470615226,0.18981853377395,0.0704497481739318,0.252327178273395,"Fipronil",64.17
"577","WS",100,"M3","ws_009",2021-06-28 12:43:10,0.251729181289749,-0.00181458626234854,-0.108875175740912,0.997440478468401,1010.2,4,19.48,34.9833333333333,99.67,8.93564833442007,0.00893564833442007,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188946071160979,0.188322549126148,0.108875175740912,0.443844988752191,"Fipronil",64.17
"578","WS",100,"M10","ws_055",2021-06-30 10:20:39,0.636065352002079,-0.00428473101358416,-0.25708386081505,0.986781143322991,1011.9,4,18.52,105,97.77,9.12460975745435,0.00912460975745435,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189570154937944,0.185342740482828,0.25708386081505,0.44074037513295,"Fipronil",64.17
"579","WS",100,"M9","ws_021",2021-06-28 16:59:19,0.338686630222725,-0.00112920001033001,-0.0677520006198006,0.991266435275071,1010.2,4,19.18,131.4,99.68,8.98914224065476,0.00898914224065476,2021-06-28,5,21.4825,"red",0.2792,37.84,1010.18,757.7,"3","",0.190599479671275,0.189989561336327,0.0677520006198006,0.242664758666908,"Fipronil",64.17
"580","WS",100,"M5","ws_009",2021-06-28 13:11:10,0.289698693665535,-0.00160511165608877,-0.0963066993653263,0.995202958699733,1010.2,4,19.51,62.9833333333333,99.74,8.93033147661845,0.00893033147661845,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188833645139392,0.18834267766203,0.0963066993653263,0.392607824563091,"Fipronil",64.17
"581","WS",100,"M7","ws_009",2021-06-28 13:39:10,0.327598673293863,-0.00153098444496532,-0.0918590666979189,0.996131026995566,1010.2,4,19.55,90.9833333333333,99.62,8.92325146740134,0.00892325146740134,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188683936928495,0.187966937968167,0.0918590666979189,0.3744764235545,"Fipronil",64.17
"582","WS",100,"M12","ws_055",2021-06-30 10:48:39,0.73878982031519,-0.00416981487073627,-0.250188892244176,0.987909406047981,1011.9,4,18.55,133,97.71,9.11909057071735,0.00911909057071735,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189455489970052,0.185116959249738,0.250188892244176,0.428919753547362,"Fipronil",64.17
"583","WS",100,"M9","ws_055",2021-06-30 10:06:39,0.665032831874554,-0.0052645393983902,-0.315872363903412,0.989376247924805,1011.9,4,18.49,91,98.08,9.13013517652687,0.00913013517652687,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189684949386969,0.186042998358739,0.315872363903412,0.54152642534444,"Fipronil",64.17
"584","WS",100,"M7","ws_008",2021-06-28 10:24:47,0.346212230850314,-0.00225321477468104,-0.135192886480863,0.980328952109517,1010.2,4,19.11,69.3666666666667,98.74,9.00170993205349,0.00900170993205348,2021-06-28,8,21.6943,"red",0.2873,39.84,1010.18,757.7,"1","",0.192699604515469,0.190271589498574,0.135192886480863,0.470563475394579,"Fipronil",64.17
"585","WS",100,"M1","ws_087",2021-07-01 11:27:34,0.219259680741773,-0.00396973352072471,-0.238184011243483,0.992910508999338,1014.8,4,18.4,7.48333333333333,98.4,9.17352043050245,0.00917352043050245,2021-07-01,7,21.359,"red",0.4867,44.8,1014.85,761.2,"2","",0.191472470481576,0.188408910953871,0.238184011243483,0.489385681618005,"Fipronil",64.17
"586","WS",100,"M8","ws_052",2021-06-30 09:52:39,0.451438442209408,-0.00338675748496076,-0.203205449097646,0.990294095709307,1011.9,4,18.47,77,98.46,9.13382225693683,0.00913382225693683,2021-06-30,4,21.4921,"red",0.4932,47.35,1011.92,759,"1","",0.191800220191191,0.188846496800246,0.203205449097646,0.412014292574302,"Fipronil",64.17
"587","WS",100,"M9","ws_008",2021-06-28 10:52:47,0.430066157700657,-0.00244298958419539,-0.146579375051724,0.966950195216634,1010.2,4,19.19,97.3666666666667,99.03,8.98734952075266,0.00898734952075266,2021-06-28,8,21.6943,"red",0.2873,39.84,1010.18,757.7,"1","",0.192392191190752,0.190525986936202,0.146579375051724,0.510196223639831,"Fipronil",64.17
"588","WS",100,"M6","ws_009",2021-06-28 13:25:10,0.30716321588018,-0.0015430333284699,-0.0925819997081941,0.996551608270946,1010.2,4,19.54,76.9833333333333,99.69,8.92502049216299,0.00892502049216299,2021-06-28,1,21.3905,"red",0.2453,36.7,1010.18,757.7,"2","",0.188721343310885,0.188136307146621,0.0925819997081941,0.377423561794513,"Fipronil",64.17
"589","WS",100,"M6","ws_008",2021-06-28 10:10:47,0.309673612491904,-0.00217501391959862,-0.130500835175917,0.988043938120846,1010.2,4,19.04,55.3666666666667,98.25,9.01431035998666,0.00901431035998666,2021-06-28,8,21.6943,"red",0.2873,39.84,1010.18,757.7,"1","",0.192969341876234,0.1895923783934,0.130500835175917,0.454231935871623,"Fipronil",64.17
"590","WS",100,"M13","ws_055",2021-06-30 11:02:39,0.768412903615855,-0.00395979119592911,-0.237587471755746,0.986836809530556,1011.9,4,18.57,147,98.12,9.11541457001844,0.00911541457001844,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189379118482332,0.185818791054864,0.237587471755746,0.407316083928933,"Fipronil",64.17
"591","WS",100,"M4","ws_087",2021-07-01 12:08:34,0.359697632404544,-0.00352015209573627,-0.211209125744176,0.987829202556432,1014.8,4,18.45,48.4833333333333,98.15,9.16425836325119,0.00916425836325119,2021-07-01,7,21.359,"red",0.4867,44.8,1014.85,761.2,"2","",0.191279149835288,0.187740485563335,0.211209125744176,0.43396163086948,"Fipronil",64.17
"592","WS",100,"M8","ws_008",2021-06-28 10:38:47,0.387519927155786,-0.00238102659817537,-0.142861595890522,0.980771001293367,1010.2,4,19.15,83.3666666666667,98.04,8.99452439412381,0.00899452439412382,2021-06-28,8,21.6943,"red",0.2873,39.84,1010.18,757.7,"1","",0.192545783705009,0.18877188634439,0.142861595890522,0.497255815838922,"Fipronil",64.17
"593","WS",100,"M5","ws_006",2021-06-28 09:56:47,0.261859959492058,-0.00189228343486841,-0.113537006092105,0.98313000255774,1010.2,4,18.98,41.3666666666667,99.43,9.0251368837656,0.0090251368837656,2021-06-28,6,20.7109,"red",0.309,38.92,1010.18,757.7,"1","",0.184129940188897,0.183080399529821,0.113537006092105,0.367433676673478,"Fipronil",64.17
"594","WS",100,"M9","ws_052",2021-06-30 10:06:39,0.43390213171807,-0.00268420579210958,-0.161052347526575,0.989801846537656,1011.9,4,18.49,91,98.37,9.13013517652687,0.00913013517652687,2021-06-30,4,21.4921,"red",0.4932,47.35,1011.92,759,"1","",0.19172279555837,0.188597713990769,0.161052347526575,0.326545716801653,"Fipronil",64.17
"595","WS",100,"M5","ws_008",2021-06-28 09:56:47,0.301595666574263,-0.00269691169832531,-0.161814701899518,0.992270693245471,1010.2,4,18.98,41.3666666666667,98.09,9.0251368837656,0.0090251368837656,2021-06-28,8,21.6943,"red",0.2873,39.84,1010.18,757.7,"1","",0.19320110527077,0.189510964160098,0.161814701899518,0.563225554819068,"Fipronil",64.17
"596","WS",100,"M6","ws_052",2021-06-30 09:24:39,0.322226819232223,-0.00270785896516357,-0.162471537909814,0.981300846057556,1011.9,4,18.44,49,98.01,9.13935808702945,0.00913935808702945,2021-06-30,4,21.4921,"red",0.4932,47.35,1011.92,759,"1","",0.191916466533723,0.188097328849702,0.162471537909814,0.329423231771724,"Fipronil",64.17
"597","WS",100,"M8","ws_041",2021-06-29 15:58:49,0.594119855171678,-0.00397184465365596,-0.238310679219357,0.997450214199972,1009.9,4,19.04,103.483333333333,97.41,9.01157392054562,0.00901157392054562,2021-06-29,1,21.3905,"red",0.6444,50.57,1009.92,757.5,"3","",0.186955013713031,0.182112878857864,0.238310679219357,0.369817937956793,"Fipronil",64.17
"598","WS",100,"M4","ws_055",2021-06-30 09:03:13,0.40455703311172,-0.00792671745477793,-0.475603047286676,0.925079641569943,1011.9,4,18.42,27.5666666666667,97.78,9.14305211804159,0.00914305211804159,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189953307888797,0.185736344453665,0.475603047286676,0.815366101982986,"Fipronil",64.17
"599","WS",100,"M8","ws_032",2021-06-29 09:58:35,0.339572832383393,-0.00168670625684537,-0.101202375410722,0.988097321450113,1009.9,4,18.26,85.8833333333333,99.34,9.15419287474549,0.00915419287474549,2021-06-29,8,21.6943,"red",0.3343,39.39,1009.92,757.5,"1","",0.195533559804564,0.194243038309854,0.101202375410722,0.302729211518762,"Fipronil",64.17
"600","WS",100,"M6","ws_058",2021-06-30 12:57:49,0.368528009992097,-0.00226260679529904,-0.135756407717942,0.977287769889651,1011.9,4,18.72,78.9833333333333,99.65,9.08793238521177,0.00908793238521177,2021-06-30,2,21.3196,"red",0.4724,45.35,1011.92,759,"2","",0.189457944020987,0.188794841216913,0.135756407717942,0.287375968920284,"Fipronil",64.17
"601","WS",100,"M6","ws_006",2021-06-28 10:10:47,0.275956871201615,-0.00167946016486808,-0.100767609892085,0.992090528510868,1010.2,4,19.04,55.3666666666667,98.97,9.01431035998666,0.00901431035998666,2021-06-28,6,20.7109,"red",0.309,38.92,1010.18,757.7,"1","",0.183909058533412,0.182014795230518,0.100767609892085,0.326108769877296,"Fipronil",64.17
"602","WS",100,"M2","ws_090",2021-07-01 14:27:44,0.246769332536452,-0.00240599431911126,-0.144359659146676,0.976068057240505,1014.8,4,18.66,23.9833333333333,98.76,9.12554747994136,0.00912554747994136,2021-07-01,2,21.3196,"red",0.4942,46.22,1014.85,761.2,"3","",0.190043176488771,0.18768664110031,0.144359659146676,0.292107768406871,"Fipronil",64.17
"603","WS",100,"M1","ws_105",2021-07-02 11:28:32,0.22142539998788,-0.00304695840705295,-0.182817504423177,0.996448858825117,1014.2,4,18.42,8.98333333333333,100.51,9.1642766689751,0.0091642766689751,2021-07-02,1,21.3905,"red",0.3739,44.52,1014.18,760.7,"2","",0.192601937041182,0.193584206920092,0.182817504423177,0.488947591396568,"Fipronil",64.17
"604","WS",100,"M10","ws_070",2021-06-30 16:11:31,0.566785465823769,-0.00327592201278303,-0.196555320766982,0.980611312078571,1011.9,4,18.97,116.983333333333,99.64,9.04247037666186,0.00904247037666186,2021-06-30,6,20.7109,"red",0.4606,48.02,1011.92,759,"3","",0.183112737868516,0.182453532012189,0.196555320766982,0.426737561369913,"Fipronil",64.17
"605","WS",100,"M4","ws_090",2021-07-01 14:55:44,0.319597773161452,-0.00248725969309553,-0.149235581585732,0.976288717710667,1014.8,4,18.72,51.9833333333333,99.52,9.11454319855009,0.00911454319855009,2021-07-01,2,21.3196,"red",0.4942,46.22,1014.85,761.2,"3","",0.189814007927085,0.188902900689035,0.149235581585732,0.301974062294075,"Fipronil",64.17
"606","WS",100,"M5","ws_055",2021-06-30 09:11:58,0.390720027734443,-0.00570916820752795,-0.342550092451677,0.992709445296535,1011.9,4,18.43,36.3166666666667,96.2,9.14120475450903,0.00914120475450903,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189914927618253,0.18269816036876,0.342550092451677,0.587262287762176,"Fipronil",64.17
"607","WS",100,"M9","ws_032",2021-06-29 10:11:35,0.373698495195661,-0.00180725166174052,-0.108435099704431,0.989827928336098,1009.9,4,18.28,98.8833333333333,99.38,9.15048347811351,0.00915048347811351,2021-06-29,8,21.6943,"red",0.3343,39.39,1009.92,757.5,"1","",0.195454327092505,0.194242510264531,0.108435099704431,0.324364641652501,"Fipronil",64.17
"608","WS",100,"M6","ws_041",2021-06-29 15:31:49,0.490464873890941,-0.00401751042978303,-0.241050625786982,0.996075179175939,1009.9,4,19,76.4833333333333,97.36,9.01878687600786,0.00901878687600786,2021-06-29,1,21.3905,"red",0.6444,50.57,1009.92,757.5,"3","",0.187104654408347,0.182165091531966,0.241050625786982,0.374069872419277,"Fipronil",64.17
"609","WS",100,"M7","ws_006",2021-06-28 10:24:47,0.306785507998366,-0.00176995623120506,-0.106197373872304,0.988278495900225,1010.2,4,19.11,69.3666666666667,99.82,9.00170993205349,0.00900170993205348,2021-06-28,6,20.7109,"red",0.309,38.92,1010.18,757.7,"1","",0.183651985862762,0.183321412288209,0.106197373872304,0.343680821593216,"Fipronil",64.17
"610","WS",100,"M3","ws_090",2021-07-01 14:41:44,0.278382140338962,-0.00232787762308141,-0.139672657384884,0.984542945934027,1014.8,4,18.68,37.9833333333333,99.52,9.12187663429875,0.00912187663429874,2021-07-01,2,21.3196,"red",0.4942,46.22,1014.85,761.2,"3","",0.189966729659925,0.189054889357557,0.139672657384884,0.282623750272935,"Fipronil",64.17
"611","WS",100,"M10","ws_105",2021-07-02 13:49:32,0.514324072316479,-0.00213599199492769,-0.128159519695662,0.985997557504915,1014.2,4,18.66,149.983333333333,100.66,9.12003559464219,0.00912003559464219,2021-07-02,1,21.3905,"red",0.3739,44.52,1014.18,760.7,"2","",0.191672140078357,0.192937176202874,0.128159519695662,0.342764160726562,"Fipronil",64.17
"612","WS",100,"M2","ws_070",2021-06-30 14:35:31,0.254188704403718,-0.00342731352515714,-0.205638811509429,0.991422955507204,1011.9,4,18.88,20.9833333333333,98.92,9.05878779743812,0.00905878779743812,2021-06-30,6,20.7109,"red",0.4606,48.02,1011.92,759,"3","",0.183443170534461,0.181461984292689,0.205638811509429,0.446458557337014,"Fipronil",64.17
"613","WS",100,"M11","ws_055",2021-06-30 10:34:39,0.738755609968624,-0.00465585327792331,-0.279351196675398,0.989634187764138,1011.9,4,18.54,119,96.94,9.12092960780845,0.00912092960780845,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189493697252946,0.183695190117006,0.279351196675398,0.478915132308243,"Fipronil",64.17
"614","WS",100,"M6","ws_055",2021-06-30 09:24:39,0.429259840338917,-0.00500915724608301,-0.300549434764981,0.989788659592196,1011.9,4,18.44,49,96.09,9.13935808702945,0.00913935808702945,2021-06-30,7,21.359,"red",0.5833,49.9,1011.92,759,"1","",0.189876561808698,0.182452388241978,0.300549434764981,0.515257045714008,"Fipronil",64.17
"615","WS",100,"M2","ws_087",2021-07-01 11:41:04,0.266434650236964,-0.00375606120076983,-0.22536367204619,0.991966774874133,1014.8,4,18.43,20.9833333333333,97.81,9.16796109529724,0.00916796109529724,2021-07-01,7,21.359,"red",0.4867,44.8,1014.85,761.2,"2","",0.191356434369373,0.187165728456683,0.22536367204619,0.46304432308648,"Fipronil",64.17
