location,datetime,temp_c
bath_1,5/28/2020 15:23,34.903
bath_1,5/28/2020 15:28,35.009
bath_1,5/28/2020 15:33,31.472
bath_1,5/28/2020 15:38,21.187
bath_1,5/28/2020 15:43,18.901
bath_1,5/28/2020 15:48,17.094
bath_1,5/28/2020 15:53,16.141
bath_1,5/28/2020 15:58,15.664
bath_1,5/28/2020 16:03,15.473
bath_1,5/28/2020 16:08,15.378
bath_1,5/28/2020 16:13,15.473
bath_1,5/28/2020 16:18,15.473
bath_1,5/28/2020 16:23,15.569
bath_1,5/28/2020 16:28,15.664
bath_1,5/28/2020 16:33,15.664
bath_1,5/28/2020 16:38,15.76
bath_1,5/28/2020 16:43,15.855
bath_1,5/28/2020 16:48,15.951
bath_1,5/28/2020 16:53,16.046
bath_1,5/28/2020 16:58,16.046
bath_1,5/28/2020 17:03,16.141
bath_1,5/28/2020 17:08,16.046
bath_1,5/28/2020 17:13,16.046
bath_1,5/28/2020 17:18,16.046
bath_1,5/28/2020 17:23,16.141
bath_1,5/28/2020 17:28,16.141
bath_1,5/28/2020 17:33,16.141
bath_1,5/28/2020 17:38,16.141
bath_1,5/28/2020 17:43,16.046
bath_1,5/28/2020 17:48,16.046
bath_1,5/28/2020 17:53,16.141
bath_1,5/28/2020 17:58,16.141
bath_1,5/28/2020 18:03,16.141
bath_1,5/28/2020 18:08,16.141
bath_1,5/28/2020 18:13,16.141
bath_1,5/28/2020 18:18,16.141
bath_1,5/28/2020 18:23,16.046
bath_1,5/28/2020 18:28,16.046
bath_1,5/28/2020 18:33,16.046
bath_1,5/28/2020 18:38,16.046
bath_1,5/28/2020 18:43,16.046
bath_1,5/28/2020 18:48,16.046
bath_1,5/28/2020 18:53,16.046
bath_1,5/28/2020 18:58,16.046
bath_1,5/28/2020 19:03,15.951
bath_1,5/28/2020 19:08,15.951
bath_1,5/28/2020 19:13,15.951
bath_1,5/28/2020 19:18,15.951
bath_1,5/28/2020 19:23,15.855
bath_1,5/28/2020 19:28,15.855
bath_1,5/28/2020 19:33,15.855
bath_1,5/28/2020 19:38,15.855
bath_1,5/28/2020 19:43,15.76
bath_1,5/28/2020 19:48,15.76
bath_1,5/28/2020 19:53,15.664
bath_1,5/28/2020 19:58,15.664
bath_1,5/28/2020 20:03,15.569
bath_1,5/28/2020 20:08,15.569
bath_1,5/28/2020 20:13,15.473
bath_1,5/28/2020 20:18,15.473
bath_1,5/28/2020 20:23,15.378
bath_1,5/28/2020 20:28,15.378
bath_1,5/28/2020 20:33,15.282
bath_1,5/28/2020 20:38,15.282
bath_1,5/28/2020 20:43,15.187
bath_1,5/28/2020 20:48,15.187
bath_1,5/28/2020 20:53,15.091
bath_1,5/28/2020 20:58,15.091
bath_1,5/28/2020 21:03,14.996
bath_1,5/28/2020 21:08,14.996
bath_1,5/28/2020 21:13,14.9
bath_1,5/28/2020 21:18,14.9
bath_1,5/28/2020 21:23,14.804
bath_1,5/28/2020 21:28,14.804
bath_1,5/28/2020 21:33,14.804
bath_1,5/28/2020 21:38,14.709
bath_1,5/28/2020 21:43,14.709
bath_1,5/28/2020 21:48,14.709
bath_1,5/28/2020 21:53,14.613
bath_1,5/28/2020 21:58,14.613
bath_1,5/28/2020 22:03,14.613
bath_1,5/28/2020 22:08,14.613
bath_1,5/28/2020 22:13,14.613
bath_1,5/28/2020 22:18,14.517
bath_1,5/28/2020 22:23,14.517
bath_1,5/28/2020 22:28,14.517
bath_1,5/28/2020 22:33,14.517
bath_1,5/28/2020 22:38,14.517
bath_1,5/28/2020 22:43,14.421
bath_1,5/28/2020 22:48,14.421
bath_1,5/28/2020 22:53,14.421
bath_1,5/28/2020 22:58,14.421
bath_1,5/28/2020 23:03,14.421
bath_1,5/28/2020 23:08,14.421
bath_1,5/28/2020 23:13,14.325
bath_1,5/28/2020 23:18,14.325
bath_1,5/28/2020 23:23,14.325
bath_1,5/28/2020 23:28,14.325
bath_1,5/28/2020 23:33,14.325
bath_1,5/28/2020 23:38,14.325
bath_1,5/28/2020 23:43,14.23
bath_1,5/28/2020 23:48,14.23
bath_1,5/28/2020 23:53,14.23
bath_1,5/28/2020 23:58,14.23
bath_1,5/29/2020 0:03,14.23
bath_1,5/29/2020 0:08,14.23
bath_1,5/29/2020 0:13,14.23
bath_1,5/29/2020 0:18,14.134
bath_1,5/29/2020 0:23,14.134
bath_1,5/29/2020 0:28,14.134
bath_1,5/29/2020 0:33,14.134
bath_1,5/29/2020 0:38,14.134
bath_1,5/29/2020 0:43,14.134
bath_1,5/29/2020 0:48,14.038
bath_1,5/29/2020 0:53,14.038
bath_1,5/29/2020 0:58,14.038
bath_1,5/29/2020 1:03,14.038
bath_1,5/29/2020 1:08,14.038
bath_1,5/29/2020 1:13,14.038
bath_1,5/29/2020 1:18,14.038
bath_1,5/29/2020 1:23,14.038
bath_1,5/29/2020 1:28,14.038
bath_1,5/29/2020 1:33,14.038
bath_1,5/29/2020 1:38,13.942
bath_1,5/29/2020 1:43,13.942
bath_1,5/29/2020 1:48,13.942
bath_1,5/29/2020 1:53,13.942
bath_1,5/29/2020 1:58,13.942
bath_1,5/29/2020 2:03,13.942
bath_1,5/29/2020 2:08,13.942
bath_1,5/29/2020 2:13,13.846
bath_1,5/29/2020 2:18,13.846
bath_1,5/29/2020 2:23,13.846
bath_1,5/29/2020 2:28,13.846
bath_1,5/29/2020 2:33,13.846
bath_1,5/29/2020 2:38,13.846
bath_1,5/29/2020 2:43,13.846
